Incident ID,Incident Date,State,City Or County,Address,# Victims Injured,# Victims Killed,# Subjects-Suspects Injured,# Subjects-Suspects Killed,# Subjects-Suspects Arrested,Operations
2400919,29-Aug-22,Oklahoma,Bethany,7210 NW 39th Expy,0,0,0,0,1,N/A
2401673,29-Aug-22,Florida,Alachua,16401 NW 140th St,0,0,0,0,1,N/A
2401593,29-Aug-22,Louisiana,Delcambre,601 W Main St,0,0,0,0,1,N/A
2401110,29-Aug-22,California,Oakland,400 Capistrano Dr,1,0,0,0,1,N/A
2401805,29-Aug-22,Michigan,Dowagiac,57072 Riverside Dr,0,0,0,0,1,N/A
2403135,27-Aug-22,Indiana,Fort Wayne,475 E State Blvd,0,0,0,0,1,N/A
2399318,27-Aug-22,Missouri,Saint Louis (Wellston),6701 St Charles Rock Rd,0,0,0,0,1,N/A
2400974,27-Aug-22,Tennessee,Knoxville,529 Academy Way,0,0,0,0,1,N/A
2399765,27-Aug-22,Florida,West Palm Beach,2600 N Military Trail,0,0,0,0,1,N/A
2398748,26-Aug-22,South Carolina,Anderson,2600 N Hwy 81,0,0,0,0,1,N/A
2399307,26-Aug-22,Missouri,Kansas City,6720 NW 64th St,0,0,0,0,1,N/A
2399196,26-Aug-22,Texas,Odessa,1800 E 42nd St,0,0,0,0,1,N/A
2402934,26-Aug-22,Indiana,Muncie,2100 S Franklin St,0,0,0,0,1,N/A
2401801,26-Aug-22,Georgia,Hephzibah,4558 Brothersville Rd,0,0,0,0,1,N/A
2401747,26-Aug-22,Florida,Tallahassee,601 Paul Russell Rd,0,0,0,0,1,N/A
2399832,26-Aug-22,Florida,Homestead,305 NE 2nd Rd,0,0,0,0,1,N/A
2398701,25-Aug-22,South Carolina,Goose Creek,1137 Red Bank Rd,0,0,0,0,0,N/A
2398675,25-Aug-22,North Dakota,Bismarck,3315 University Dr,0,0,0,0,2,N/A
2397552,25-Aug-22,Indiana,Greenwood,Providence Dr and Winterwood Dr,0,1,0,0,1,N/A
2397604,25-Aug-22,Tennessee,Nashville,123 Douglas Ave,0,0,0,0,1,N/A
2397607,25-Aug-22,Tennessee,Whites Creek,7277 Old Hickory Blvd,0,0,0,0,3,N/A
2400263,25-Aug-22,Colorado,Littleton (Lakewood),100 S Kipling St,0,0,0,0,0,N/A
2401257,25-Aug-22,North Carolina,Matthews,1810 Matthews Mint Hill Rd,0,0,0,0,0,N/A
2397661,25-Aug-22,New Mexico,Eunice,1720 Ave K,0,0,0,0,1,N/A
2397217,25-Aug-22,Louisiana,Dry Prong,17779 US-167,0,0,0,0,1,N/A
2397625,25-Aug-22,Arizona,Queen Creek,41800 N Barnes Pkwy,0,0,0,0,1,N/A
2397487,24-Aug-22,Arizona,Tucson,1303 E University Blvd,0,0,0,0,1,N/A
2397249,24-Aug-22,Ohio,Marysville,800 Amrine Mill Rd,0,0,0,0,1,N/A
2395800,23-Aug-22,Virginia,Danville,701 Broad St,0,0,0,0,1,N/A
2395978,23-Aug-22,Kentucky,Louisville,3510 Goldsmith Ln,0,0,0,0,1,N/A
2395859,23-Aug-22,Oklahoma,Choctaw,14300 NE 10th St,0,0,0,0,2,N/A
2396035,23-Aug-22,Ohio,Toledo,707 Woodsdale Ave,0,0,0,0,1,N/A
2396465,23-Aug-22,Florida,Tampa,5000 N Central Ave,0,0,0,0,1,N/A
2396998,22-Aug-22,Ohio,Canton,2300 Schneider St NE,0,0,0,0,1,N/A
2396025,22-Aug-22,California,Merced,3076 E Childs Ave,0,0,0,0,0,N/A
2395045,22-Aug-22,Texas,Corpus Christi,1818 Trojan Dr,0,0,0,0,2,N/A
2396675,22-Aug-22,Oklahoma,Tulsa,12150 E 11th St,0,0,0,0,2,N/A
2394454,22-Aug-22,South Carolina,West Columbia,1315 Boston Ave,0,0,0,0,1,N/A
2397004,19-Aug-22,Florida,Fort Lauderdale (Weston),4251 Bonaventure Blvd,0,0,0,0,1,N/A
2392985,19-Aug-22,California,Bakersfield,6401 Allen Rd,0,0,0,0,1,N/A
2396673,19-Aug-22,Oklahoma,Tulsa,3441 E Archer St,0,0,0,0,1,N/A
2392914,19-Aug-22,Tennessee,Clarksville,1210 W Creek Coyote Trail,0,0,0,0,1,N/A
2391976,19-Aug-22,Kansas,Kansas City,2501 Minnesota Ave,0,0,0,0,1,N/A
2392641,19-Aug-22,Ohio,Groveport,4475 S Hamilton Rd,0,0,0,0,2,N/A
2395427,19-Aug-22,Florida,Miami,6161 NW 5th Ct,0,0,0,0,2,N/A
2392869,19-Aug-22,Louisiana,Baton Rouge,South Campus Dr and Highland Rd,1,0,0,0,1,N/A
2397088,19-Aug-22,Texas,Austin,13212 N Lamar Blvd,0,0,0,0,1,N/A
2391371,18-Aug-22,Illinois,Wauconda,555 N Main St,0,0,0,0,1,N/A
2394729,18-Aug-22,Colorado,Aurora (Centennial),2201 E Dry Creek Rd,0,0,0,0,1,N/A
2391725,18-Aug-22,Florida,Lake City,469 SW Fighting Tiger Dr,0,0,0,0,1,N/A
2391423,18-Aug-22,Florida,Ruskin,2342 E Shell Point Rd,1,0,0,0,1,N/A
2390890,18-Aug-22,Louisiana,Grambling,403 Main St,0,0,0,0,3,N/A
2391670,18-Aug-22,Louisiana,Slidell,300 Spartan Dr,0,0,0,0,1,N/A
2392483,17-Aug-22,Illinois,Kankakee,1200 W Jeffery St,1,0,0,0,1,N/A
2390608,17-Aug-22,California,Corcoran,1100 Letts Ave,0,0,0,0,0,N/A
2394473,17-Aug-22,Alabama,Mobile,1567 E Dublin St,0,0,0,0,0,N/A
2391972,17-Aug-22,Indiana,South Bend,Huey St and W Bulla St,0,0,0,0,1,N/A
2391129,17-Aug-22,Louisiana,Lake Charles,3420 Louisiana Ave,0,0,0,0,1,N/A
2389480,16-Aug-22,Virginia,Bassett,85 Riverside Dr,0,0,0,0,1,N/A
2390438,16-Aug-22,Georgia,Athens,350 S Milledge Ave,0,0,0,0,0,N/A
2389585,16-Aug-22,Texas,Brownsville,3500 International Blvd,0,0,0,0,3,N/A
2389122,16-Aug-22,Florida,Kissimmee,3675 Boggy Creek Rd,0,0,0,0,1,N/A
2391028,16-Aug-22,Indiana,Indianapolis,3401 N Meridian St,0,0,0,0,1,N/A
2389886,16-Aug-22,Florida,Fort Pierce,4101 S 25th St,0,1,0,0,0,N/A
2388573,15-Aug-22,California,Stockton,6844 Alexandria Pl,0,0,0,0,1,N/A
2388271,15-Aug-22,South Carolina,Lancaster,1551 Billings Dr,0,0,0,0,0,N/A
2390851,15-Aug-22,New York,East Syracuse,6400 Fremont Rd,0,0,0,0,1,N/A
2388509,15-Aug-22,Kentucky,Louisville,5901 Greenwood Rd,0,0,0,0,0,N/A
2388540,12-Aug-22,Tennessee,Memphis,305 S Cleveland St,0,0,0,0,1,N/A
2385565,12-Aug-22,Georgia,Lagrange,516 N Greenwood St,0,0,0,0,2,N/A
2386343,12-Aug-22,Georgia,Lagrange,75 Gordon Rd,0,0,0,0,1,N/A
2386250,12-Aug-22,Florida,Longwood,865 S Ronald Reagan Blvd,0,0,0,0,1,N/A
2387710,12-Aug-22,Mississippi,Calhoun City,201 N Beadle St,0,0,0,0,2,N/A
2384997,11-Aug-22,Virginia,Nokesville,7403 Academic Ave,0,0,0,0,1,N/A
2384753,11-Aug-22,Florida,Fort Myers,14020 Plantation Rd,0,0,0,0,1,N/A
2386130,11-Aug-22,Alabama,Mobile (Prichard),5450 Lott Rd,0,0,0,0,1,N/A
2383797,10-Aug-22,Georgia,Mcdonough,155 Post Master Dr,0,0,0,0,1,N/A
2385502,10-Aug-22,Georgia,Fairburn,7405 Herndon Rd,0,0,0,0,0,N/A
2383287,9-Aug-22,Georgia,Columbus,3200 Howard Ave,0,0,0,0,1,N/A
2384795,8-Aug-22,Florida,Lake City,469 SW Fighting Tiger Dr,0,0,0,0,2,N/A
2380124,5-Aug-22,Mississippi,Gulfport,15600 School Rd,0,0,0,0,1,N/A
2380419,5-Aug-22,Georgia,Wrightsville,150 Herschel Walker Dr,0,0,0,0,1,N/A
2385453,5-Aug-22,Indiana,Lafayette,1801 S 18th St,0,0,0,0,1,N/A
2382465,5-Aug-22,Massachusetts,Lynn,100 Brookline St,0,0,0,0,1,N/A
2380013,4-Aug-22,New Mexico,Belen,1619 W Delgado Ave,0,0,0,0,0,N/A
2378822,4-Aug-22,Georgia,Rome,1000 Veterans Memorial Hwy NE,0,0,0,0,1,N/A
2379163,4-Aug-22,Georgia,Evans,5114 Riverwood Pkwy,0,0,0,0,1,N/A
2377831,3-Aug-22,Georgia,Rome,1000 Veterans Memorial Hwy NE,0,0,0,0,1,N/A
2377778,3-Aug-22,Georgia,Sylvania,110 Halcyondale Rd,0,0,0,0,1,N/A
2379640,3-Aug-22,Georgia,Snellville,2503 Skyland Dr SW,0,0,0,0,0,N/A
2365596,20-Jul-22,California,Vallejo,1347 Amador St,0,0,0,0,0,N/A
2356099,7-Jul-22,Pennsylvania,Scranton,1111 S Irving Ave,0,0,0,0,1,N/A
2352435,6-Jul-22,Illinois,Chicago,3937 W Wilcox St,2,0,0,0,0,N/A
2356089,6-Jul-22,Illinois,Oak Forest,15201 Central Ave,0,0,0,0,1,N/A
2529926,3-Jul-22,California,Long Beach,1250 Bellflower Blvd,0,0,0,0,1,N/A
2343190,28-Jun-22,Arkansas,North Little Rock,201 W 22nd St,0,0,0,0,0,N/A
2339312,23-Jun-22,Maryland,Hyattsville,7000 Adelphi Rd,0,0,0,0,0,N/A
2336100,21-Jun-22,Maryland,Fort Washington,8700 Allentown Rd,0,0,0,0,1,N/A
2338466,20-Jun-22,Texas,Odessa,2201 E 21st St,0,0,0,0,1,N/A
2332280,15-Jun-22,Georgia,Decatur (Stonecrest),5341 Snapfinger Park Dr,0,1,0,0,1,N/A
2331955,15-Jun-22,Alabama,Birmingham,2800 Wilson Rd SW,0,0,0,0,2,N/A
2330892,14-Jun-22,New York,Rochester,1801 East Main St,0,0,0,0,0,N/A
2330641,14-Jun-22,Virginia,Suffolk,629 Turlington Rd,0,0,0,0,0,N/A
2332163,14-Jun-22,California,Bakersfield,1101 Planz Rd,0,0,0,0,2,N/A
2330312,13-Jun-22,Georgia,Atlanta,14 Marietta St NW,0,1,0,0,1,N/A
2329992,13-Jun-22,Washington,Everett,200 120th St SW,0,0,0,0,1,N/A
2327151,9-Jun-22,Michigan,Detroit,1000 Scotten St,0,0,0,0,0,N/A
2327173,9-Jun-22,Mississippi,Byhalia,278 MS-309,0,0,0,0,1,N/A
2328577,9-Jun-22,Minnesota,Osseo,317 2nd Ave NW,0,0,0,0,1,N/A
2325672,9-Jun-22,Alabama,Gadsden,3200 Walnut St,0,0,0,1,0,N/A
2326892,8-Jun-22,Minnesota,Minneapolis (Brooklyn Center),6500 N Humboldt Ave,0,0,0,0,2,N/A
2326876,7-Jun-22,Maryland,Rockville,14501 Avery Rd,0,0,0,0,1,N/A
2323675,7-Jun-22,North Carolina,Charlotte,2001 Alleghany St,0,0,0,0,0,N/A
2324569,7-Jun-22,Michigan,Detroit,18875 Ryan Rd,0,0,0,0,1,N/A
2324144,7-Jun-22,New York,New York (Manhattan),240 E 123rd St,0,0,0,0,1,N/A
2322995,6-Jun-22,North Carolina,Charlotte,500 Kentberry Dr,0,0,0,0,0,N/A
2322980,6-Jun-22,California,Ceres,4033 Central Ave,0,0,0,0,1,N/A
2325605,6-Jun-22,Indiana,Kokomo,101 W Superior St,0,0,0,0,1,N/A
2323320,6-Jun-22,Maryland,Brandywine,13800 Brandywine Rd,0,0,0,0,1,N/A
2326336,6-Jun-22,Illinois,Chicago,4959 S Archer Ave,0,0,0,0,1,N/A
2322846,6-Jun-22,Virginia,Richmond,6901 Messer Rd,0,0,0,0,2,N/A
2340276,5-Jun-22,Arkansas,Jonesboro,4201 Chieftain Ln,0,0,0,0,1,N/A
2331242,5-Jun-22,Texas,Austin,1102 S Congress Ave,0,0,0,0,0,N/A
2323470,5-Jun-22,Georgia,Macon,6010 Peake Rd,0,0,0,0,0,N/A
2322223,5-Jun-22,Indiana,Gary,1 Stadium Plaza,2,0,0,0,0,N/A
2320437,3-Jun-22,Minnesota,Minneapolis,1721 University Ave SE,1,0,0,0,0,N/A
2320658,3-Jun-22,Florida,Trenton,1013 N Main St,0,0,0,0,1,N/A
2319304,2-Jun-22,Minnesota,Grand Rapids,800 NW Conifer Dr,0,0,0,0,1,N/A
2320721,2-Jun-22,Florida,Pompano Beach (Parkland),8401 N University Dr,0,0,0,0,0,N/A
2319082,2-Jun-22,Massachusetts,Chelsea,175 Hawthorne St,0,0,0,0,1,N/A
2318932,2-Jun-22,Maryland,Baltimore,3701 Eldorado Ave,0,0,0,0,1,N/A
2318899,2-Jun-22,Texas,Brownsville,4550 US-281,0,0,0,0,1,N/A
2318462,1-Jun-22,Virginia,Henrico,7053 Messer Rd,0,0,0,0,1,N/A
2318455,1-Jun-22,Virginia,Henrico,8301 Hungary Spring Rd,0,0,0,0,1,N/A
2318430,1-Jun-22,California,Van Nuys,13000 Oxnard St,1,0,0,0,0,N/A
2319077,1-Jun-22,Florida,Miami (Pinecrest),7431 SW 120th St,0,0,0,0,1,N/A
2318698,1-Jun-22,Texas,Baytown,6001 E Wallisville Rd,0,0,0,0,1,N/A
2317437,31-May-22,South Carolina,Columbia,7500 Brookfield Rd,0,0,0,0,1,N/A
2317044,31-May-22,Louisiana,New Orleans,7900 Stroelitz St,2,1,0,0,1,N/A
2317807,31-May-22,Washington,Vancouver,1300 NW 139th St,0,0,0,0,1,N/A
2313746,27-May-22,Washington,Port Orchard,3900 SE Mullenix Rd,0,0,0,0,0,N/A
2313675,27-May-22,South Carolina,Anderson,2600 N Hwy 81,0,0,0,0,1,N/A
2315553,27-May-22,Michigan,Cassopolis,22721 Diamond Cove St,0,0,0,0,1,N/A
2313085,26-May-22,Tennessee,Nashville,1800 Stratford Ave,0,0,0,0,1,N/A
2313095,26-May-22,Maryland,Hyattsville (Landover),6501 Columbia Park Rd,0,0,0,0,1,N/A
2313020,26-May-22,Tennessee,Memphis,514 S Perkins Rd,0,0,0,0,1,N/A
2312998,26-May-22,Texas,Arlington,3100 Lynnwood Dr,0,0,1,0,1,N/A
2313408,26-May-22,South Carolina,Columbia,1001 Longtown Rd E,0,0,0,0,0,N/A
2313444,26-May-22,Washington,Vancouver,7825 NE 130th Ave,0,0,0,0,1,N/A
2312326,25-May-22,Texas,Friendswood,4607 FM 2351,0,0,0,0,1,N/A
2312767,25-May-22,Texas,Fort Worth,3600 Weber St,0,0,0,0,1,N/A
2312558,25-May-22,Texas,Richardson,1600 E Spring Valley Rd,0,0,0,0,1,N/A
2311240,24-May-22,New York,Syracuse,1106 Lancaster Ave,0,0,0,0,1,N/A
2311082,24-May-22,Texas,Emory,1651 US-69,0,0,0,0,1,N/A
2312278,24-May-22,Illinois,Springfield,1201 Bunn St,0,0,0,0,1,N/A
2312220,24-May-22,California,Sacramento,7495 29th St,0,0,0,0,0,N/A
2310278,24-May-22,Texas,Uvalde,715 Old Carrizo Rd,17,21,0,1,0,N/A
2311583,24-May-22,New Mexico,Albuquerque,8100 Rainbow Blvd NW,0,0,0,0,0,N/A
2310313,24-May-22,New Mexico,Rio Rancho,4800 Cleveland Heights Rd NE,0,0,0,0,1,N/A
2312551,24-May-22,Texas,San Antonio,8231 Blanco Rd,0,0,0,0,0,N/A
2309719,23-May-22,South Carolina,Hopkins,2615 Lower Richland Blvd,0,0,0,0,1,N/A
2326473,23-May-22,Alabama,Mobile,3725 Airport Blvd,0,0,0,0,1,N/A
2309320,23-May-22,Minnesota,Minneapolis,4320 N Newton Ave,0,0,0,0,0,N/A
2326439,23-May-22,Washington,Airway Heights,12824 W 12th Ave,0,0,0,0,0,N/A
2326426,23-May-22,Wisconsin,Madison,702 Pflaum Rd,0,0,0,0,1,N/A
2309950,20-May-22,Kentucky,Louisville,4615 Taylor Blvd,0,0,0,0,0,N/A
2325395,20-May-22,Georgia,Decatur,310 N McDonough St,0,0,0,0,0,N/A
2309266,20-May-22,Florida,Mount Dora,1405 Lincoln Ave,0,0,0,0,1,N/A
2307741,20-May-22,Tennessee,Nashville,67 Fairfield Ave,0,0,0,0,0,N/A
2307652,19-May-22,Virginia,Dumfries,3401 Panther Pride Dr,0,0,0,0,1,N/A
2307060,19-May-22,Michigan,Grand Rapids (Kentwood),6230 Kalamazoo Ave SE,2,0,0,0,6,N/A
2306606,19-May-22,Georgia,Hoschton,4400 Braselton Hwy,0,0,0,0,1,N/A
2307427,19-May-22,Oklahoma,Tulsa,N/A,0,0,0,0,1,N/A
2307082,19-May-22,North Carolina,Charlotte,5850 Statesville Rd,0,0,0,0,0,N/A
2306311,19-May-22,Massachusetts,Boston,40 Medford St,0,0,0,0,2,N/A
2324447,19-May-22,Arizona,Phoenix,4703 E Indian School Rd,0,0,0,0,1,N/A
2306837,19-May-22,Louisiana,Hammond,800 W University Ave,3,0,0,0,1,N/A
2307070,19-May-22,Virginia,Richmond,4314 Crutchfield St,0,0,0,0,0,N/A
2306647,19-May-22,Virginia,Fredericksburg,1 Learning Ln,0,0,0,0,1,N/A
2306001,18-May-22,Tennessee,Murfreesboro,2650 Middle Tennessee Blvd,1,1,0,0,1,N/A
2305803,18-May-22,New York,Corona (Queens),108-35 167th St,0,0,0,0,1,N/A
2306384,18-May-22,Florida,Palmetto,1200 17th St W,0,0,0,0,1,N/A
2305041,17-May-22,Virginia,Roanoke,1441 Westside Blvd NW,0,0,0,0,0,N/A
2304941,17-May-22,North Carolina,High Point,801 Ferndale Blvd,0,0,0,0,1,N/A
2304921,17-May-22,North Carolina,Charlotte,3241 New Renaissance Way,0,0,0,0,0,N/A
2304854,17-May-22,Illinois,Chicago,4140 N Marine Dr,1,0,0,0,0,N/A
2304548,17-May-22,Florida,Leesburg,1401 Yellow Jacket Way,0,0,0,0,1,N/A
2305059,17-May-22,Missouri,Fenton,1297 N Hwy Dr,0,1,0,1,0,N/A
2303783,16-May-22,Texas,Mexia,1120 N Ross Ave,0,0,0,0,1,N/A
2303878,16-May-22,South Carolina,Goose Creek,131 Charles B Gibson Ave,0,0,0,0,4,N/A
2305366,16-May-22,Pennsylvania,Milton,700 Mahoning St,0,0,0,0,0,N/A
2304386,16-May-22,New Jersey,Newark,571 18th Ave,0,0,0,0,0,N/A
2304209,15-May-22,Illinois,Plainfield,2501 Mirage Ave,1,0,0,0,1,N/A
2301102,13-May-22,Illinois,Hoffman Estates,1100 W Higgins Rd,0,0,0,0,1,N/A
2301830,13-May-22,Pennsylvania,Philadelphia,S 32nd St and Market St,1,0,0,0,0,N/A
2301628,13-May-22,Florida,West Palm Beach,501 S Sapodilla Ave,0,0,0,1,0,N/A
2301674,13-May-22,Florida,Gainesville,9301 NW 23rd Ave,0,0,0,0,1,N/A
2300713,12-May-22,Arkansas,Hot Springs National Park (Hot Springs),134 Convention Blvd,3,1,1,0,1,N/A
2300509,12-May-22,Ohio,New Albany,87 N High St,0,0,0,0,0,N/A
2301684,12-May-22,Florida,Wildwood,700 Huey St,0,0,0,0,1,N/A
2300739,12-May-22,Texas,Houston,413 E 13th St,1,0,0,0,1,N/A
2299908,11-May-22,Alabama,Toney,2697 Carters Gin Rd,0,0,0,0,1,N/A
2299379,11-May-22,Indiana,Indianapolis,11825 E 46th St,0,0,0,0,1,N/A
2299685,11-May-22,South Carolina,Columbia,1231 Bluefield Dr,0,0,0,0,1,N/A
2299610,11-May-22,Virginia,Virginia Beach,5194 Chief Trail,0,0,0,0,1,N/A
2299994,11-May-22,Mississippi,Gulfport,1310 42nd Ave,0,0,0,0,1,N/A
2300136,11-May-22,Alabama,Theodore,5750 Katherine Hankins Dr,0,0,0,0,0,N/A
2300081,11-May-22,Louisiana,Franklin,101 2nd St,0,0,0,0,1,N/A
2300012,11-May-22,Kansas,De Soto,35000 W 91st St,0,0,0,0,1,N/A
2299681,10-May-22,Pennsylvania,Imperial,205 W Allegheny Rd,0,0,0,0,1,N/A
2300103,10-May-22,Oregon,Eugene,1801 Echo Hollow Rd,0,0,0,0,1,N/A
2300033,10-May-22,Mississippi,Kosciusko,317 E Jefferson St,0,0,0,0,0,N/A
2309952,10-May-22,Kentucky,Louisville,2222 Crums Ln,0,0,0,0,0,N/A
2297835,9-May-22,California,Sacramento,5000 McCloud Dr,0,0,0,0,1,N/A
2297798,9-May-22,California,Modesto,1000 Coffee Rd,0,0,0,0,1,N/A
2298661,9-May-22,Minnesota,Albert Lea,2000 Tiger Ln,0,0,0,0,1,N/A
2298653,9-May-22,Georgia,Augusta,2329 Barton Chapel Rd,0,0,0,0,0,N/A
2297914,9-May-22,Tennessee,Hixson,1609 Thrasher Pike,0,0,0,0,0,N/A
2299003,9-May-22,Texas,Port Arthur,2200 Jefferson Dr,0,0,0,0,0,N/A
2300138,9-May-22,Tennessee,Oak Ridge,245 Robertsville Rd,0,0,0,0,0,N/A
2295172,5-May-22,Kentucky,Louisville,10200 Dixie Hwy,0,0,0,0,0,N/A
2295140,5-May-22,Georgia,Atlanta,1798 Haygood Dr NE,0,0,0,0,1,N/A
2295031,5-May-22,Ohio,Lowellville,52 Rocket Pl,0,1,0,0,0,N/A
2295951,4-May-22,Texas,San Antonio,734 Glamis Ave,0,0,0,0,1,N/A
2294069,4-May-22,Illinois,Oak Park,202 Scoville Ave,0,0,0,0,1,N/A
2294626,4-May-22,Minnesota,Duluth,11 E Superior St,0,0,0,0,1,N/A
2294551,4-May-22,Oklahoma,Broken Arrow,412 S 9th St,0,0,0,0,1,N/A
2296645,3-May-22,Wisconsin,Ashland,1900 Beaser Ave,0,0,0,0,1,N/A
2305659,3-May-22,California,Long Beach,1600 Atlantic Ave,0,0,0,0,1,N/A
2294026,3-May-22,Georgia,Lagrange,N/A,0,0,0,0,0,N/A
2361329,2-May-22,Florida,Lakeland,1100 Red Devil Way,0,0,0,0,1,N/A
2292799,2-May-22,North Carolina,Charlotte,1430 Alleghany St,0,0,0,0,1,N/A
2292537,2-May-22,Maryland,Baltimore,125 N Hilton St,0,0,0,0,1,N/A
2292123,1-May-22,Virginia,Petersburg,1 Hayden Dr,1,0,0,0,0,N/A
2292239,1-May-22,Virginia,Manassas,7411 Hoadly Rd,2,0,0,0,1,N/A
2290729,29-Apr-22,Texas,Lubbock,1602 32nd St,0,0,0,0,1,N/A
2290635,29-Apr-22,Ohio,Dayton,3871 Yellowstone Ave,0,0,0,0,0,N/A
2291084,29-Apr-22,Florida,Tallahassee,3013 Jim Lee Rd,0,0,0,0,1,N/A
2290619,29-Apr-22,Minnesota,Minneapolis (Brooklyn Park),6601 Xylon Ave N,0,0,0,0,1,N/A
2367013,29-Apr-22,Tennessee,Coalmont,24970 TN-108,0,0,0,0,1,N/A
2289864,28-Apr-22,West Virginia,Bluefield,535 W Cumberland Rd,0,0,0,0,1,N/A
2290006,28-Apr-22,Alabama,Mobile,700 Donald St,0,0,0,0,2,N/A
2290583,28-Apr-22,Utah,Bountiful,30 W 400 N,0,0,0,0,1,N/A
2290314,28-Apr-22,Pennsylvania,New Castle,750 Phelps Way,0,0,0,0,0,N/A
2291681,28-Apr-22,Indiana,Indianapolis,401 W Meridian School Rd,0,0,0,0,1,N/A
2289944,27-Apr-22,Tennessee,Memphis,3925 Chelsea Ave,0,0,0,0,2,N/A
2289782,27-Apr-22,Mississippi,Starkville,603 Yellow Jacket Dr,0,0,0,0,1,N/A
2289741,27-Apr-22,Oklahoma,Newcastle,611 E Fox Ln,0,0,0,0,1,N/A
2290419,27-Apr-22,South Carolina,Bishopville,1800 Wisacky Hwy,0,0,0,0,2,N/A
2289689,27-Apr-22,Texas,Schertz,1001 Elbel Rd,0,0,0,0,0,N/A
2289664,27-Apr-22,Massachusetts,Cambridge,50 Essex St,0,0,0,0,1,N/A
2289215,27-Apr-22,Virginia,Hampton,1067 Big Bethel Rd,0,0,0,0,1,N/A
2289236,26-Apr-22,Connecticut,New Milford,388 Danbury Rd,0,0,0,0,3,N/A
2288273,26-Apr-22,Michigan,Detroit,18240 Huntington Rd,0,0,0,0,0,N/A
2288476,26-Apr-22,Tennessee,Rockvale,6545 TN-99,0,0,0,0,1,N/A
2288378,26-Apr-22,South Carolina,Lancaster,325 Woodland Dr,0,0,0,0,0,N/A
2288316,26-Apr-22,South Carolina,Blythewood,10901 Wilson Blvd,0,0,0,0,1,N/A
2288193,26-Apr-22,Michigan,Ishpeming,350 Aspen Ridge School Rd,0,1,0,0,0,N/A
2288002,26-Apr-22,Texas,Rockdale,500 Childress Dr,0,0,0,0,1,N/A
2289598,26-Apr-22,Indiana,Goshen,401 Lincolnway E,0,0,0,0,0,N/A
2288314,25-Apr-22,South Carolina,Blythewood,10901 Wilson Blvd,0,0,0,0,1,N/A
2287968,25-Apr-22,Maryland,Hyattsville,7000 Adelphi Rd,0,0,0,0,0,N/A
2287874,25-Apr-22,Tennessee,Nashville,6211 Nolensville Pike,0,0,0,0,1,N/A
2285514,22-Apr-22,Georgia,Savannah,4437 Skidaway Rd,2,0,0,0,0,N/A
2287648,22-Apr-22,Mississippi,Meridian,702 Briarwood Rd,0,0,0,0,1,N/A
2284968,22-Apr-22,Illinois,West Chicago,326 Joliet St,0,0,0,0,1,N/A
2284910,22-Apr-22,Wisconsin,Milwaukee (Wauwatosa),11400 W Center St,0,0,0,0,1,N/A
2285632,22-Apr-22,South Carolina,Irmo,1400 Old Tamah Rd,0,0,0,0,1,N/A
2285527,22-Apr-22,Georgia,Lagrange,516 N Greenwood St,0,0,0,0,1,N/A
2287151,22-Apr-22,Texas,San Antonio,23203 Bulverde Rd,0,0,0,0,1,N/A
2285463,22-Apr-22,Florida,Coconut Creek,1400 NW 44th Ave,0,0,0,0,1,N/A
2285947,22-Apr-22,Alabama,Danville,9235 Danville Rd,0,0,0,0,1,N/A
2284455,21-Apr-22,Nevada,North Las Vegas,150 W Deer Springs Way,0,0,0,0,3,N/A
2284235,21-Apr-22,Texas,Beeville,301 N Minnesota St,0,0,0,0,1,N/A
2284807,21-Apr-22,Georgia,Tyrone,360 Jenkins Rd,0,0,0,0,1,N/A
2284083,21-Apr-22,Ohio,Cuyahoga Falls,2300 4th St,0,0,0,0,1,N/A
2284685,21-Apr-22,Florida,Saint Petersburg,4940 62nd St N,0,0,0,0,1,N/A
2285393,21-Apr-22,North Dakota,Mott,205 Dakota Ave,0,0,0,1,0,N/A
2284392,21-Apr-22,Virginia,Henrico,7053 Messer Rd,0,0,0,0,1,N/A
2283358,20-Apr-22,Minnesota,Saint Paul,1540 6th St E,0,0,0,0,1,N/A
2284160,20-Apr-22,California,Elk Grove,8661 Power Inn Rd,0,0,0,0,1,N/A
2283827,20-Apr-22,Pennsylvania,Philadelphia,801 E Hunting Park Ave,0,0,0,0,0,N/A
2282676,19-Apr-22,South Carolina,North Charleston,8500 Patriot Blvd,0,0,0,0,1,N/A
2282609,19-Apr-22,Georgia,Atlanta,1626 N Druid Hills Rd,0,0,0,0,1,N/A
2283177,19-Apr-22,Florida,Fort Lauderdale (Tamarac),8399 N University Dr,0,0,0,0,1,N/A
2283020,19-Apr-22,Washington,Granger,315 Mentzer Ave,0,0,0,0,0,N/A
2281700,18-Apr-22,Florida,Brandon,3003 S Kings Ave,0,0,1,0,0,N/A
2280851,17-Apr-22,Florida,Orlando,601 W Livingston St,0,0,0,0,1,N/A
2283925,15-Apr-22,Washington,Kennewick,4624 W 10th Ave,0,0,0,0,1,N/A
2279936,15-Apr-22,Kentucky,Louisville,8620 Preston Hwy,0,0,0,0,1,N/A
2279838,15-Apr-22,Virginia,Norfolk,700 Park Ave,1,0,0,0,0,N/A
2609033,14-Apr-22,New Mexico,Albuquerque,2300 Arenal Rd SW,0,0,0,0,1,N/A
2279188,14-Apr-22,Ohio,Columbus,145 S Central Ave,0,0,0,0,1,N/A
